txnId,timestamp,userName,userVpa,channel,amount,currency,merchantName,merchantVpa,merchantCategory,city,state,latitude,longitude,deviceId,deviceTrust,ipAddress,vpnDetected,botDetected,checkoutDurationSeconds,fraudScore,decisionTier,actionTaken,isFraud,fraudPatternType,fraudPatternDescription
"UPI-IND-2026-00243","2026-09-08T06:04:34.068Z","Rohan Verma","rohan.verma63@okhdfcbank","UPI_QR_P2M",359,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-ROH-2","NEW","103.21.226.44",false,false,19,47,"TIER_2_ADAPTIVE_STEP_UP","1-Tap Biometric Challenge",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00244","2026-09-08T06:05:34.068Z","Ananya Iyer","ananya.iyer94@okhdfcbank","UPI_QR_P2M",2715,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-ANA-3","TRUSTED","103.21.229.44",false,false,16,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00245","2026-09-08T06:06:34.068Z","Vikram Singh","vikram.singh92@okhdfcbank","UPI_QR_P2M",854,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-VIK-4","TRUSTED","103.21.232.44",false,false,18,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00246","2026-09-08T06:07:34.068Z","Sneha Kulkarni","sneha.kulkarni33@okhdfcbank","UPI_QR_P2M",466,"INR","Zomato","zomato@icici","Dining & Quick Food","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-SNE-5","TRUSTED","103.21.235.44",false,false,13,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00247","2026-09-08T06:08:34.068Z","Aditya Joshi","aditya.joshi59@okhdfcbank","UPI_QR_P2M",3064,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-ADI-6","TRUSTED","103.21.238.44",false,false,15,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00248","2026-09-08T06:09:34.068Z","Kavya Nair","kavya.nair60@okhdfcbank","UPI_QR_P2M",1927,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-KAV-7","TRUSTED","103.21.241.44",false,false,18,10,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00249","2026-09-08T06:10:34.068Z","Rahul Gupta","rahul.gupta83@okhdfcbank","UPI_QR_P2M",661,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-RAH-8","TRUSTED","103.21.244.44",false,false,19,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00250","2026-09-08T06:11:34.068Z","Pooja Reddy","pooja.reddy85@okhdfcbank","UPI_QR_P2M",1431,"INR","D-Mart Ready","dmart@sbi","Supermarket","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-POO-9","TRUSTED","103.21.247.44",false,false,12,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00251","2026-09-08T06:12:34.068Z","Manish Chawla","manish.chawla56@okhdfcbank","UPI_QR_P2M",1335,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-MAN-10","TRUSTED","103.21.0.44",false,false,18,13,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00252","2026-09-08T06:13:34.068Z","Neha Deshmukh","neha.deshmukh16@okhdfcbank","UPI_QR_P2M",1371,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-NEH-11","TRUSTED","103.21.3.44",false,false,17,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00253","2026-09-08T06:14:34.068Z","Arjun Kapoor","arjun.kapoor36@okhdfcbank","UPI_QR_P2M",961,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-ARJ-12","TRUSTED","103.21.6.44",false,false,15,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00254","2026-09-08T06:15:34.068Z","Divya Sundaram","divya.sundaram76@okhdfcbank","UPI_QR_P2M",2284,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-DIV-13","TRUSTED","103.21.9.44",false,false,16,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00255","2026-09-08T06:16:34.068Z","Siddharth Rao","siddharth.rao49@okhdfcbank","UPI_QR_P2M",446,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-SID-14","TRUSTED","103.21.12.44",false,false,17,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00256","2026-09-08T06:17:34.068Z","Aarav Sharma","aarav.sharma66@okhdfcbank","UPI_QR_P2M",48,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-AAR-15","TRUSTED","103.21.15.44",false,false,13,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00257","2026-09-08T06:18:34.068Z","Priya Patel","priya.patel65@okhdfcbank","UPI_QR_P2M",492,"INR","Zomato","zomato@icici","Dining & Quick Food","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-PRI-16","TRUSTED","103.21.18.44",false,false,17,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00258","2026-09-08T06:19:34.068Z","Rohan Verma","rohan.verma96@okhdfcbank","UPI_QR_P2M",2027,"INR","D-Mart Ready","dmart@sbi","Supermarket","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-ROH-17","TRUSTED","103.21.21.44",false,false,13,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00259","2026-09-08T06:20:34.068Z","Ananya Iyer","ananya.iyer34@okhdfcbank","UPI_QR_P2M",3065,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-ANA-18","TRUSTED","103.21.24.44",false,false,19,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00260","2026-09-08T06:21:34.068Z","Vikram Singh","vikram.singh33@okhdfcbank","UPI_QR_P2M",699,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-VIK-19","TRUSTED","103.21.27.44",false,false,19,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00261","2026-09-08T06:22:34.068Z","Sneha Kulkarni","sneha.kulkarni41@okhdfcbank","UPI_QR_P2M",2513,"INR","D-Mart Ready","dmart@sbi","Supermarket","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-SNE-0","NEW","103.21.30.44",false,false,16,47,"TIER_2_ADAPTIVE_STEP_UP","1-Tap Biometric Challenge",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00262","2026-09-08T06:23:34.068Z","Aditya Joshi","aditya.joshi84@okhdfcbank","UPI_QR_P2M",348,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-ADI-1","TRUSTED","103.21.33.44",false,false,16,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00263","2026-09-08T06:24:34.068Z","Kavya Nair","kavya.nair73@okhdfcbank","IMPS",67387,"INR","Remote Screen-Sharing APK Exploit","mule_555@upi","Malware / Screen Mirroring","Kolkata","West Bengal",22.5726,88.3639,"DEV-UNVERIFIED-262","UNVERIFIED","103.44.7.12",false,true,0.6,96,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"SCREEN_SHARE_APK_MALWARE","Active AnyDesk/TeamViewer session detected while attempting high-value IMPS fund transfer."
"UPI-IND-2026-00264","2026-09-08T06:25:34.068Z","Rahul Gupta","rahul.gupta91@okhdfcbank","UPI_QR_P2M",579,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-RAH-3","TRUSTED","103.21.39.44",false,false,15,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00265","2026-09-08T06:26:34.068Z","Pooja Reddy","pooja.reddy62@okhdfcbank","UPI_QR_P2M",540,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-POO-4","NEW","103.21.42.44",false,false,17,53,"TIER_2_ADAPTIVE_STEP_UP","1-Tap Biometric Challenge",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00266","2026-09-08T06:27:34.068Z","Manish Chawla","manish.chawla93@okhdfcbank","UPI_QR_P2M",679,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-MAN-5","TRUSTED","103.21.45.44",false,false,12,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00267","2026-09-08T06:28:34.068Z","Neha Deshmukh","neha.deshmukh71@okhdfcbank","UPI_QR_P2M",641,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-NEH-6","TRUSTED","103.21.48.44",false,false,16,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00268","2026-09-08T06:29:34.068Z","Arjun Kapoor","arjun.kapoor63@okhdfcbank","UPI_QR_P2M",876,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-ARJ-7","TRUSTED","103.21.51.44",false,false,19,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00269","2026-09-08T06:30:34.068Z","Divya Sundaram","divya.sundaram51@okhdfcbank","UPI_QR_P2M",1808,"INR","D-Mart Ready","dmart@sbi","Supermarket","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-DIV-8","TRUSTED","103.21.54.44",false,false,17,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00270","2026-09-08T06:31:34.068Z","Siddharth Rao","siddharth.rao71@okhdfcbank","UPI_QR_P2M",2869,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-SID-9","TRUSTED","103.21.57.44",false,false,14,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00271","2026-09-08T06:32:34.068Z","Aarav Sharma","aarav.sharma86@okhdfcbank","UPI_QR_P2M",1510,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-AAR-10","TRUSTED","103.21.60.44",false,false,17,13,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00272","2026-09-08T06:33:34.068Z","Priya Patel","priya.patel58@okhdfcbank","UPI_QR_P2M",470,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Jaipur","Rajasthan",26.9124,75.7873,"DEV-PHONE-PRI-11","TRUSTED","103.21.63.44",false,false,16,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00273","2026-09-08T06:34:34.068Z","Rohan Verma","rohan.verma53@okhdfcbank","UPI_QR_P2M",1066,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-ROH-12","TRUSTED","103.21.66.44",false,false,15,5,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00274","2026-09-08T06:35:34.068Z","Ananya Iyer","ananya.iyer59@okhdfcbank","UPI_QR_P2M",517,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-ANA-13","TRUSTED","103.21.69.44",false,false,12,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00275","2026-09-08T06:36:34.068Z","Vikram Singh","vikram.singh91@okhdfcbank","UPI_QR_P2M",339,"INR","Zomato","zomato@icici","Dining & Quick Food","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-VIK-14","TRUSTED","103.21.72.44",false,false,14,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00276","2026-09-08T06:37:34.068Z","Sneha Kulkarni","sneha.kulkarni29@okhdfcbank","UPI_QR_P2M",1226,"INR","IRCTC Train Tickets","irctc@sbi","Government Transit","Mumbai","Maharashtra",19.076,72.8777,"DEV-PHONE-SNE-15","TRUSTED","103.21.75.44",false,false,14,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00277","2026-09-08T06:38:34.068Z","Aditya Joshi","aditya.joshi67@okhdfcbank","UPI_QR_P2M",411,"INR","Zomato","zomato@icici","Dining & Quick Food","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-ADI-16","TRUSTED","103.21.78.44",false,false,17,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00278","2026-09-08T06:39:34.068Z","Kavya Nair","kavya.nair30@okhdfcbank","UPI_QR_P2M",514,"INR","Zomato","zomato@icici","Dining & Quick Food","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-KAV-17","TRUSTED","103.21.81.44",false,false,15,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00279","2026-09-08T06:40:34.068Z","Rahul Gupta","rahul.gupta22@okhdfcbank","UPI_QR_P2M",1599,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-RAH-18","TRUSTED","103.21.84.44",false,false,16,4,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00280","2026-09-08T06:41:34.068Z","Pooja Reddy","pooja.reddy71@okhdfcbank","UPI_QR_P2M",198,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-POO-19","TRUSTED","103.21.87.44",false,false,18,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00281","2026-09-08T06:42:34.068Z","Manish Chawla","manish.chawla35@okhdfcbank","UPI_QR_P2M",1456,"INR","D-Mart Ready","dmart@sbi","Supermarket","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-MAN-0","TRUSTED","103.21.90.44",false,false,13,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00282","2026-09-08T06:43:34.068Z","Neha Deshmukh","neha.deshmukh19@okhdfcbank","UPI_QR_P2M",278,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Kolkata","West Bengal",22.5726,88.3639,"DEV-PHONE-NEH-1","TRUSTED","103.21.93.44",false,false,17,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00283","2026-09-08T06:44:34.068Z","Arjun Kapoor","arjun.kapoor67@okhdfcbank","UPI_QR_P2M",455,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-ARJ-2","TRUSTED","103.21.96.44",false,false,19,10,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00284","2026-09-08T06:45:34.068Z","Divya Sundaram","divya.sundaram62@okhdfcbank","UPI_QR_P2M",512,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-DIV-3","TRUSTED","103.21.99.44",false,false,13,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00285","2026-09-08T06:46:34.068Z","Siddharth Rao","siddharth.rao80@okhdfcbank","UPI_QR_P2M",57,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-SID-4","TRUSTED","103.21.102.44",false,false,18,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00286","2026-09-08T06:47:34.068Z","Aarav Sharma","aarav.sharma96@okhdfcbank","IMPS",114995,"INR","Remote Screen-Sharing APK Exploit","mule_984@upi","Malware / Screen Mirroring","Bengaluru","Karnataka",12.9716,77.5946,"DEV-UNVERIFIED-285","UNVERIFIED","103.44.30.12",false,true,0.6,96,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"SCREEN_SHARE_APK_MALWARE","Active AnyDesk/TeamViewer session detected while attempting high-value IMPS fund transfer."
"UPI-IND-2026-00287","2026-09-08T06:48:34.068Z","Priya Patel","priya.patel97@okhdfcbank","UPI_QR_P2M",380,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Pune","Maharashtra",18.5204,73.8567,"DEV-PHONE-PRI-6","TRUSTED","103.21.108.44",false,false,12,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00288","2026-09-08T06:49:34.068Z","Rohan Verma","rohan.verma50@okhdfcbank","UPI_QR_P2M",403,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-ROH-7","TRUSTED","103.21.111.44",false,false,14,11,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00289","2026-09-08T06:50:34.068Z","Ananya Iyer","ananya.iyer84@okhdfcbank","UPI_QR_P2M",59,"INR","Sharmaji Chai & Sweets (Jaipur)","sharmachai@upi","Local Kirana & Dining","Hyderabad","Telangana",17.385,78.4867,"DEV-PHONE-ANA-8","TRUSTED","103.21.114.44",false,false,18,6,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00290","2026-09-08T06:51:34.068Z","Vikram Singh","vikram.singh94@okhdfcbank","UPI_QR_P2M",1693,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Bengaluru","Karnataka",12.9716,77.5946,"DEV-PHONE-VIK-9","TRUSTED","103.21.117.44",false,false,18,2,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00291","2026-09-08T06:52:34.068Z","Sneha Kulkarni","sneha.kulkarni28@okhdfcbank","UPI_QR_P2M",404,"INR","Swiggy Food","swiggy@axisbank","Dining & Quick Food","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-SNE-10","TRUSTED","103.21.120.44",false,false,14,3,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00292","2026-09-08T06:53:34.068Z","Aditya Joshi","aditya.joshi91@okhdfcbank","UPI_QR_P2M",684,"INR","Blinkit Instant","blinkit@kotak","Quick Commerce Grocery","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-ADI-11","TRUSTED","103.21.123.44",false,false,15,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00293","2026-09-08T06:54:34.068Z","Kavya Nair","kavya.nair76@okhdfcbank","UPI_QR_P2M",683,"INR","BookMyShow","bookmyshow@icici","Entertainment & Tickets","Lucknow","Uttar Pradesh",26.8467,80.9462,"DEV-PHONE-KAV-12","TRUSTED","103.21.126.44",false,false,14,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00294","2026-09-08T06:55:34.068Z","Rahul Gupta","rahul.gupta83@okhdfcbank","UPI_QR_P2M",1556,"INR","Amazon Pay India","amazonpay@apl","E-Commerce","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-RAH-13","TRUSTED","103.21.129.44",false,false,16,7,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00295","2026-09-08T06:56:34.068Z","Pooja Reddy","pooja.reddy20@okhdfcbank","UPI_QR_P2M",583,"INR","Zepto","zepto@ybl","Quick Commerce Grocery","Ahmedabad","Gujarat",23.0225,72.5714,"DEV-PHONE-POO-14","TRUSTED","103.21.132.44",false,false,14,9,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00296","2026-09-08T06:57:34.068Z","Manish Chawla","manish.chawla69@okhdfcbank","UPI_QR_P2M",1949,"INR","Flipkart Online","flipkart@okaxis","E-Commerce","Chennai","Tamil Nadu",13.0827,80.2707,"DEV-PHONE-MAN-15","TRUSTED","103.21.135.44",false,false,15,12,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
"UPI-IND-2026-00297","2026-09-08T06:58:34.068Z","Neha Deshmukh","neha.deshmukh45@okhdfcbank","IMPS",56837,"INR","Remote Screen-Sharing APK Exploit","mule_458@upi","Malware / Screen Mirroring","Bengaluru","Karnataka",12.9716,77.5946,"DEV-UNVERIFIED-296","UNVERIFIED","103.44.41.12",false,true,0.6,96,"TIER_3_SURGICAL_BLOCK","Auto-Quarantine & FrictionZero Intercept",1,"SCREEN_SHARE_APK_MALWARE","Active AnyDesk/TeamViewer session detected while attempting high-value IMPS fund transfer."
"UPI-IND-2026-00298","2026-09-08T06:59:34.068Z","Arjun Kapoor","arjun.kapoor64@okhdfcbank","UPI_QR_P2M",254,"INR","Uber India","uber.india@hdfcbank","Rideshare & Transport","Delhi NCR","Delhi",28.6139,77.209,"DEV-PHONE-ARJ-17","TRUSTED","103.21.141.44",false,false,14,8,"TIER_1_ZERO_FRICTION","Silent Seamless Approval (<15ms)",0,"BENIGN_AUTHENTIC_UPI","Verified NPCI UPI transaction on trusted hardware"
